FileName,SPDXID,LicenseConcluded,LicenseComment,LicenseInfoInFile,FileCopyrightText
PackageName: libnl-libnl3_9_0.tar.gz - PackageFileName: libnl-libnl3_9_0.tar.gz
libnl-libnl3_9_0.tar.gz/libnl-libnl3_9_0.tar/libnl-libnl3_9_0/lib/route/cls/ematch/nbyte.c,SPDXRef-item38698,"LGPL-2.1-only",,"  
  LGPL-2.1-only",NOASSERTION
libnl-libnl3_9_0.tar.gz/libnl-libnl3_9_0.tar/libnl-libnl3_9_0/lib/route/act/mirred.c,SPDXRef-item38713,"LGPL-2.1-only",,"  
  LGPL-2.1-only",NOASSERTION
libnl-libnl3_9_0.tar.gz/libnl-libnl3_9_0.tar/libnl-libnl3_9_0/src/nl-addr-add.c,SPDXRef-item38517,"LGPL-2.1-only",,"  
  LGPL-2.1-only",NOASSERTION
libnl-libnl3_9_0.tar.gz/libnl-libnl3_9_0.tar/libnl-libnl3_9_0/src/nl-addr-delete.c,SPDXRef-item38516,"LGPL-2.1-only",,"  
  LGPL-2.1-only",NOASSERTION
libnl-libnl3_9_0.tar.gz/libnl-libnl3_9_0.tar/libnl-libnl3_9_0/lib/route/neightbl.c,SPDXRef-item38653,"LGPL-2.1-only",,"  
  LGPL-2.1-only",NOASSERTION
libnl-libnl3_9_0.tar.gz/libnl-libnl3_9_0.tar/libnl-libnl3_9_0/include/linux-private/linux/netconf.h,SPDXRef-item38990,"GPL-2.0-only-WITH-Linux-syscall-note",,NOASSERTION,NOASSERTION
libnl-libnl3_9_0.tar.gz/libnl-libnl3_9_0.tar/libnl-libnl3_9_0/src/nl-qdisc-add.c,SPDXRef-item38490,"LGPL-2.1-only",,"  
  LGPL-2.1-only",NOASSERTION
libnl-libnl3_9_0.tar.gz/libnl-libnl3_9_0.tar/libnl-libnl3_9_0/include/netlink/route/qdisc/red.h,SPDXRef-item38820,"LGPL-2.1-only",,"  
  LGPL-2.1-only",NOASSERTION
libnl-libnl3_9_0.tar.gz/libnl-libnl3_9_0.tar/libnl-libnl3_9_0/tests/test-create-ipgretap.c,SPDXRef-item38462,"LGPL-2.1-only",,"  
  LGPL-2.1-only",NOASSERTION
libnl-libnl3_9_0.tar.gz/libnl-libnl3_9_0.tar/libnl-libnl3_9_0/lib/route/cls/ematch.c,SPDXRef-item38702,"LGPL-2.1-only",,"  
  LGPL-2.1-only",NOASSERTION
libnl-libnl3_9_0.tar.gz/libnl-libnl3_9_0.tar/libnl-libnl3_9_0/include/netlink/route/link/veth.h,SPDXRef-item38844,"LGPL-2.1-only",,"  
  LGPL-2.1-only",NOASSERTION
libnl-libnl3_9_0.tar.gz/libnl-libnl3_9_0.tar/libnl-libnl3_9_0/src/nf-ct-list.c,SPDXRef-item38524,"LGPL-2.1-only",,"  
  LGPL-2.1-only",NOASSERTION
libnl-libnl3_9_0.tar.gz/libnl-libnl3_9_0.tar/libnl-libnl3_9_0/include/linux-private/linux/netfilter/nfnetlink_log.h,SPDXRef-item38982,"GPL-2.0-only-WITH-Linux-syscall-note",,NOASSERTION,NOASSERTION
libnl-libnl3_9_0.tar.gz/libnl-libnl3_9_0.tar/libnl-libnl3_9_0/lib/cli/qdisc/pfifo.c,SPDXRef-item38762,"LGPL-2.1-only",,"  
  LGPL-2.1-only",NOASSERTION
libnl-libnl3_9_0.tar.gz/libnl-libnl3_9_0.tar/libnl-libnl3_9_0/tests/test-create-vxlan.c,SPDXRef-item38451,"LGPL-2.1-only",,"  
  LGPL-2.1-only",NOASSERTION
libnl-libnl3_9_0.tar.gz/libnl-libnl3_9_0.tar/libnl-libnl3_9_0/include/linux-private/linux/if_bridge.h,SPDXRef-item39010,"GPL-2.0-or-later-WITH-Linux-syscall-note",,NOASSERTION,NOASSERTION
libnl-libnl3_9_0.tar.gz/libnl-libnl3_9_0.tar/libnl-libnl3_9_0/lib/route/link/vlan.c,SPDXRef-item38660,"LGPL-2.1-only",,"  
  LGPL-2.1-only",NOASSERTION
libnl-libnl3_9_0.tar.gz/libnl-libnl3_9_0.tar/libnl-libnl3_9_0/include/netlink/cli/tc.h,SPDXRef-item38930,"LGPL-2.1-only",,"  
  LGPL-2.1-only",NOASSERTION
libnl-libnl3_9_0.tar.gz/libnl-libnl3_9_0.tar/libnl-libnl3_9_0/include/netlink/netlink-compat.h,SPDXRef-item38897,"LGPL-2.1-only",,"  
  LGPL-2.1-only",NOASSERTION
libnl-libnl3_9_0.tar.gz/libnl-libnl3_9_0.tar/libnl-libnl3_9_0/lib/cli/cls/basic.c,SPDXRef-item38771,"LGPL-2.1-only",,"  
  LGPL-2.1-only",NOASSERTION
libnl-libnl3_9_0.tar.gz/libnl-libnl3_9_0.tar/libnl-libnl3_9_0/src/nl-qdisc-list.c,SPDXRef-item38488,"LGPL-2.1-only",,"  
  LGPL-2.1-only",NOASSERTION
libnl-libnl3_9_0.tar.gz/libnl-libnl3_9_0.tar/libnl-libnl3_9_0/include/linux-private/linux/netdevice.h,SPDXRef-item38989,"GPL-2.0-or-later-WITH-Linux-syscall-note",,NOASSERTION,NOASSERTION
libnl-libnl3_9_0.tar.gz/libnl-libnl3_9_0.tar/libnl-libnl3_9_0/lib/netfilter/log_obj.c,SPDXRef-item38727,"LGPL-2.1-only",,"  
  LGPL-2.1-only",NOASSERTION
libnl-libnl3_9_0.tar.gz/libnl-libnl3_9_0.tar/libnl-libnl3_9_0/include/nl-priv-dynamic-core/cache-api.h,SPDXRef-item38787,"LGPL-2.1-only",,"  
  LGPL-2.1-only",NOASSERTION
libnl-libnl3_9_0.tar.gz/libnl-libnl3_9_0.tar/libnl-libnl3_9_0/include/linux-private/linux/xfrm.h,SPDXRef-item38949,"GPL-2.0-only-WITH-Linux-syscall-note",,NOASSERTION,NOASSERTION
libnl-libnl3_9_0.tar.gz/libnl-libnl3_9_0.tar/libnl-libnl3_9_0/include/netlink/route/qdisc/sfq.h,SPDXRef-item38819,"LGPL-2.1-only",,"  
  LGPL-2.1-only",NOASSERTION
libnl-libnl3_9_0.tar.gz/libnl-libnl3_9_0.tar/libnl-libnl3_9_0/include/netlink/handlers.h,SPDXRef-item38917,"LGPL-2.1-only",,"  
  LGPL-2.1-only",NOASSERTION
libnl-libnl3_9_0.tar.gz/libnl-libnl3_9_0.tar/libnl-libnl3_9_0/lib/netfilter/ct.c,SPDXRef-item38734,"LGPL-2.1-only",,"  
  LGPL-2.1-only",NOASSERTION
libnl-libnl3_9_0.tar.gz/libnl-libnl3_9_0.tar/libnl-libnl3_9_0/include/netlink/version.h.in,SPDXRef-item38807,"LGPL-2.1-only",,"  
  LGPL-2.1-only",NOASSERTION
libnl-libnl3_9_0.tar.gz/libnl-libnl3_9_0.tar/libnl-libnl3_9_0/lib/handlers.c,SPDXRef-item38747,"LGPL-2.1-only",,"  
  LGPL-2.1-only",NOASSERTION
libnl-libnl3_9_0.tar.gz/libnl-libnl3_9_0.tar/libnl-libnl3_9_0/include/linux-private/linux/sock_diag.h,SPDXRef-item38968,"GPL-2.0-only-WITH-Linux-syscall-note",,NOASSERTION,NOASSERTION
libnl-libnl3_9_0.tar.gz/libnl-libnl3_9_0.tar/libnl-libnl3_9_0/include/linux-private/linux/if_tunnel.h,SPDXRef-item39005,"GPL-2.0-only-WITH-Linux-syscall-note",,NOASSERTION,NOASSERTION
libnl-libnl3_9_0.tar.gz/libnl-libnl3_9_0.tar/libnl-libnl3_9_0/lib/fib_lookup/request.c,SPDXRef-item38755,"LGPL-2.1-only",,"  
  LGPL-2.1-only",NOASSERTION
libnl-libnl3_9_0.tar.gz/libnl-libnl3_9_0.tar/libnl-libnl3_9_0/lib/route/link/team.c,SPDXRef-item38662,"LGPL-2.1-only",,"  
  LGPL-2.1-only",NOASSERTION
libnl-libnl3_9_0.tar.gz/libnl-libnl3_9_0.tar/libnl-libnl3_9_0/tests/nl-test-util.h,SPDXRef-item38471,"LGPL-2.1-only",,"  
  LGPL-2.1-only",NOASSERTION
libnl-libnl3_9_0.tar.gz/libnl-libnl3_9_0.tar/libnl-libnl3_9_0/lib/route/tc-api.h,SPDXRef-item38620,"LGPL-2.1-only",,"  
  LGPL-2.1-only",NOASSERTION
libnl-libnl3_9_0.tar.gz/libnl-libnl3_9_0.tar/libnl-libnl3_9_0/src/nl-class-list.c,SPDXRef-item38512,"LGPL-2.1-only",,"  
  LGPL-2.1-only",NOASSERTION
libnl-libnl3_9_0.tar.gz/libnl-libnl3_9_0.tar/libnl-libnl3_9_0/include/netlink/cli/route.h,SPDXRef-item38932,"LGPL-2.1-only",,"  
  LGPL-2.1-only",NOASSERTION
libnl-libnl3_9_0.tar.gz/libnl-libnl3_9_0.tar/libnl-libnl3_9_0/src/nl-neigh-delete.c,SPDXRef-item38495,"LGPL-2.1-only",,"  
  LGPL-2.1-only",NOASSERTION
libnl-libnl3_9_0.tar.gz/libnl-libnl3_9_0.tar/libnl-libnl3_9_0/lib/netfilter/queue_msg_obj.c,SPDXRef-item38721,"LGPL-2.1-only",,"  
  LGPL-2.1-only",NOASSERTION
libnl-libnl3_9_0.tar.gz/libnl-libnl3_9_0.tar/libnl-libnl3_9_0/lib/idiag/idiag_meminfo_obj.c,SPDXRef-item38743,"LGPL-2.1-only",,"  
  LGPL-2.1-only",NOASSERTION
libnl-libnl3_9_0.tar.gz/libnl-libnl3_9_0.tar/libnl-libnl3_9_0/lib/route/nl-route.h,SPDXRef-item38646,"LGPL-2.1-only",,"  
  LGPL-2.1-only",NOASSERTION
libnl-libnl3_9_0.tar.gz/libnl-libnl3_9_0.tar/libnl-libnl3_9_0/include/linux-private/linux/if_ether.h,SPDXRef-item39009,"GPL-2.0-or-later-WITH-Linux-syscall-note",,NOASSERTION,NOASSERTION
libnl-libnl3_9_0.tar.gz/libnl-libnl3_9_0.tar/libnl-libnl3_9_0/include/netlink/cli/exp.h,SPDXRef-item38938,"LGPL-2.1-only",,"  
  LGPL-2.1-only",NOASSERTION
libnl-libnl3_9_0.tar.gz/libnl-libnl3_9_0.tar/libnl-libnl3_9_0/include/linux-private/linux/tc_ematch/tc_em_cmp.h,SPDXRef-item38957,"GPL-2.0-only-WITH-Linux-syscall-note",,NOASSERTION,NOASSERTION
libnl-libnl3_9_0.tar.gz/libnl-libnl3_9_0.tar/libnl-libnl3_9_0/include/linux-private/linux/netfilter/nfnetlink_queue.h,SPDXRef-item38981,"GPL-2.0-only-WITH-Linux-syscall-note",,NOASSERTION,NOASSERTION
libnl-libnl3_9_0.tar.gz/libnl-libnl3_9_0.tar/libnl-libnl3_9_0/lib/hashtable.c,SPDXRef-item38745,"LGPL-2.1-only",,"  
  LGPL-2.1-only",NOASSERTION
libnl-libnl3_9_0.tar.gz/libnl-libnl3_9_0.tar/libnl-libnl3_9_0/src/nl-qdisc-delete.c,SPDXRef-item38489,"LGPL-2.1-only",,"  
  LGPL-2.1-only",NOASSERTION
libnl-libnl3_9_0.tar.gz/libnl-libnl3_9_0.tar/libnl-libnl3_9_0/src/nl-route-delete.c,SPDXRef-item38486,"LGPL-2.1-only",,"  
  LGPL-2.1-only",NOASSERTION
libnl-libnl3_9_0.tar.gz/libnl-libnl3_9_0.tar/libnl-libnl3_9_0/include/linux-private/linux/if_vlan.h,SPDXRef-item39004,"GPL-2.0-or-later-WITH-Linux-syscall-note",,NOASSERTION,NOASSERTION
libnl-libnl3_9_0.tar.gz/libnl-libnl3_9_0.tar/libnl-libnl3_9_0/include/netlink/netfilter/exp.h,SPDXRef-item38905,"LGPL-2.1-only",,"  
  LGPL-2.1-only",NOASSERTION
libnl-libnl3_9_0.tar.gz/libnl-libnl3_9_0.tar/libnl-libnl3_9_0/src/nl-route-add.c,SPDXRef-item38487,"LGPL-2.1-only",,"  
  LGPL-2.1-only",NOASSERTION
libnl-libnl3_9_0.tar.gz/libnl-libnl3_9_0.tar/libnl-libnl3_9_0/include/netlink/route/mdb.h,SPDXRef-item38838,"LGPL-2.1-only",,"  
  LGPL-2.1-only",NOASSERTION
libnl-libnl3_9_0.tar.gz/libnl-libnl3_9_0.tar/libnl-libnl3_9_0/include/netlink/route/qdisc/cbq.h,SPDXRef-item38830,"LGPL-2.1-only",,"  
  LGPL-2.1-only",NOASSERTION
libnl-libnl3_9_0.tar.gz/libnl-libnl3_9_0.tar/libnl-libnl3_9_0/tests/test-create-xfrmi.c,SPDXRef-item38450,"LGPL-2.1-only",,"  
  LGPL-2.1-only",NOASSERTION
libnl-libnl3_9_0.tar.gz/libnl-libnl3_9_0.tar/libnl-libnl3_9_0/src/lib/class.c,SPDXRef-item38539,"LGPL-2.1-only",,"  
  LGPL-2.1-only",NOASSERTION
libnl-libnl3_9_0.tar.gz/libnl-libnl3_9_0.tar/libnl-libnl3_9_0/include/linux-private/linux/tc_act/tc_vlan.h,SPDXRef-item38959,"GPL-2.0-or-later-WITH-Linux-syscall-note",,NOASSERTION,NOASSERTION
libnl-libnl3_9_0.tar.gz/libnl-libnl3_9_0.tar/libnl-libnl3_9_0/src/lib/qdisc.c,SPDXRef-item38532,"LGPL-2.1-only",,"  
  LGPL-2.1-only",NOASSERTION
libnl-libnl3_9_0.tar.gz/libnl-libnl3_9_0.tar/libnl-libnl3_9_0/include/linux-private/linux/netfilter.h,SPDXRef-item38988,"GPL-2.0-only-WITH-Linux-syscall-note",,NOASSERTION,NOASSERTION
libnl-libnl3_9_0.tar.gz/libnl-libnl3_9_0.tar/libnl-libnl3_9_0/lib/route/nh_encap_mpls.c,SPDXRef-item38647,"LGPL-2.1-only",,"  
  LGPL-2.1-only",NOASSERTION
libnl-libnl3_9_0.tar.gz/libnl-libnl3_9_0.tar/libnl-libnl3_9_0/tests/test-create-geneve.c,SPDXRef-item38466,"LGPL-2.1-only",,"  
  LGPL-2.1-only",NOASSERTION
libnl-libnl3_9_0.tar.gz/libnl-libnl3_9_0.tar/libnl-libnl3_9_0/src/nl-link-ifindex2name.c,SPDXRef-item38505,"LGPL-2.1-only",,"  
  LGPL-2.1-only",NOASSERTION
libnl-libnl3_9_0.tar.gz/libnl-libnl3_9_0.tar/libnl-libnl3_9_0/include/netlink/route/cls/cgroup.h,SPDXRef-item38881,"LGPL-2.1-only",,"  
  LGPL-2.1-only",NOASSERTION
libnl-libnl3_9_0.tar.gz/libnl-libnl3_9_0.tar/libnl-libnl3_9_0/lib/route/link/ipvlan.c,SPDXRef-item38670,"LGPL-2.1-only",,"  
  LGPL-2.1-only",NOASSERTION
libnl-libnl3_9_0.tar.gz/libnl-libnl3_9_0.tar/libnl-libnl3_9_0/include/netlink/route/cls/ematch.h,SPDXRef-item38880,"LGPL-2.1-only",,"  
  LGPL-2.1-only",NOASSERTION
libnl-libnl3_9_0.tar.gz/libnl-libnl3_9_0.tar/libnl-libnl3_9_0/include/linux-private/linux/mpls_iptunnel.h,SPDXRef-item38992,"GPL-2.0-or-later-WITH-Linux-syscall-note",,NOASSERTION,NOASSERTION
libnl-libnl3_9_0.tar.gz/libnl-libnl3_9_0.tar/libnl-libnl3_9_0/lib/route/link/ipip.c,SPDXRef-item38671,"LGPL-2.1-only",,"  
  LGPL-2.1-only",NOASSERTION
libnl-libnl3_9_0.tar.gz/libnl-libnl3_9_0.tar/libnl-libnl3_9_0/src/nf-exp-list.c,SPDXRef-item38521,"LGPL-2.1-only",,"  
  LGPL-2.1-only",NOASSERTION
libnl-libnl3_9_0.tar.gz/libnl-libnl3_9_0.tar/libnl-libnl3_9_0/src/nl-cls-delete.c,SPDXRef-item38509,"LGPL-2.1-only",,"  
  LGPL-2.1-only",NOASSERTION
libnl-libnl3_9_0.tar.gz/libnl-libnl3_9_0.tar/libnl-libnl3_9_0/include/nl-priv-static-route/nl-priv-static-route.h,SPDXRef-item38779,"LGPL-2.1-only",,"  
  LGPL-2.1-only",NOASSERTION
libnl-libnl3_9_0.tar.gz/libnl-libnl3_9_0.tar/libnl-libnl3_9_0/src/nl-rule-list.c,SPDXRef-item38483,"LGPL-2.1-only",,"  
  LGPL-2.1-only",NOASSERTION
libnl-libnl3_9_0.tar.gz/libnl-libnl3_9_0.tar/libnl-libnl3_9_0/include/netlink/cli/mdb.h,SPDXRef-item38936,"LGPL-2.1-only",,"  
  LGPL-2.1-only",NOASSERTION
libnl-libnl3_9_0.tar.gz/libnl-libnl3_9_0.tar/libnl-libnl3_9_0/include/netlink/route/qdisc/htb.h,SPDXRef-item38825,"LGPL-2.1-only",,"  
  LGPL-2.1-only",NOASSERTION
libnl-libnl3_9_0.tar.gz/libnl-libnl3_9_0.tar/libnl-libnl3_9_0/lib/route/cls/ematch_syntax.y,SPDXRef-item38694,"LGPL-2.1-only",,"  
  LGPL-2.1-only",NOASSERTION
libnl-libnl3_9_0.tar.gz/libnl-libnl3_9_0.tar/libnl-libnl3_9_0/include/netlink/data.h,SPDXRef-item38927,"LGPL-2.1-only",,"  
  LGPL-2.1-only",NOASSERTION
libnl-libnl3_9_0.tar.gz/libnl-libnl3_9_0.tar/libnl-libnl3_9_0/lib/cache_mngr.c,SPDXRef-item38773,"LGPL-2.1-only",,"  
  LGPL-2.1-only",NOASSERTION
libnl-libnl3_9_0.tar.gz/libnl-libnl3_9_0.tar/libnl-libnl3_9_0/lib/route/qdisc/blackhole.c,SPDXRef-item38641,"LGPL-2.1-only",,"  
  LGPL-2.1-only",NOASSERTION
libnl-libnl3_9_0.tar.gz/libnl-libnl3_9_0.tar/libnl-libnl3_9_0/include/linux-private/linux/if_link.h,SPDXRef-item39008,"GPL-2.0-only-WITH-Linux-syscall-note",,NOASSERTION,NOASSERTION
libnl-libnl3_9_0.tar.gz/libnl-libnl3_9_0.tar/libnl-libnl3_9_0/include/netlink/route/link/macsec.h,SPDXRef-item38851,"LGPL-2.1-only",,"  
  LGPL-2.1-only",NOASSERTION
